experiment,matrix,scheme,selected_mode,frames,n,k,tx_len,effective_rate,EbN0_dB,BER,BER_info,FER,FER_info,FER_code,AvgIter,bit_errors,info_bit_errors,frame_errors,code_frame_errors,upper95_if_zero_info,weak_concentration,block_imbalance,coupling_risk,rate_zone,hot_coverage_ratio,hot_top10_edge_share,hot_duplicate_pattern_ratio,hot_max_use_count,hot_pair_reuse_max,hot_quality_score,ext_coverage_ratio,ext_top10_edge_share,ext_duplicate_pattern_ratio,ext_max_use_count,ext_pair_reuse_max,ext_quality_score,adaptive_reason,selection_short_frames,selection_extra_decodes
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,100000,768,384,768,0.5,1.5,0.0367512630208,0.049564296875,0.9998,0.9998,0.99985,47.57737,2822497,1903269,99980,99985,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,100000,768,384,768,0.5,1.75,0.029731328125,0.0420588541667,0.99934,0.99934,0.99956,45.5176,2283366,1615060,99934,99956,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,100000,768,384,768,0.5,2,0.0239761979167,0.0355516927083,0.99785,0.99785,0.99828,42.51661,1841372,1365185,99785,99828,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,100000,768,384,768,0.5,2.25,0.0193618359375,0.0300572135417,0.99516,0.99516,0.99601,38.63094,1486989,1154197,99516,99601,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,100000,768,384,960,0.4,1.5,0.0368379557292,0.0395783072917,0.99717,0.99717,0.99778,46.8165,2829155,1519807,99717,99778,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,100000,768,384,960,0.4,1.75,0.0281763932292,0.0318637239583,0.99278,0.99278,0.9941,44.12022,2163947,1223567,99278,99410,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,100000,768,384,960,0.4,2,0.0213198567708,0.0255550520833,0.98384,0.98384,0.9872,40.36058,1637365,981314,98384,98720,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,100000,768,384,960,0.4,2.25,0.0159816276042,0.0203905208333,0.96816,0.96816,0.97356,35.53141,1227389,782996,96816,97356,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,960,384,960,0.4,1.5,0.0255076458333,0.0269697135417,0.85966,0.85966,0.86615,32.32547,2448734,1035637,85966,86615,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,960,384,960,0.4,1.75,0.0182959791667,0.0199234895833,0.80157,0.80157,0.80902,26.62756,1756414,765062,80157,80902,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
