experiment,matrix,scheme,selected_mode,frames,n,k,tx_len,effective_rate,EbN0_dB,BER,BER_info,FER,FER_info,FER_code,AvgIter,bit_errors,info_bit_errors,frame_errors,code_frame_errors,upper95_if_zero_info,weak_concentration,block_imbalance,coupling_risk,rate_zone,hot_coverage_ratio,hot_top10_edge_share,hot_duplicate_pattern_ratio,hot_max_use_count,hot_pair_reuse_max,hot_quality_score,ext_coverage_ratio,ext_top10_edge_share,ext_duplicate_pattern_ratio,ext_max_use_count,ext_pair_reuse_max,ext_quality_score,adaptive_reason,selection_short_frames,selection_extra_decodes
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,1103,384,1103,0.348141432457,1.5,0.0194860199456,0.0169827864583,0.63582,0.63582,0.64176,27.34595,2149308,652139,63582,64176,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,1103,384,1103,0.348141432457,1.75,0.0134422665458,0.0118463802083,0.55866,0.55866,0.56342,21.96258,1482682,454901,55866,56342,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,1103,384,1103,0.348141432457,2,0.00973599274705,0.00864278645833,0.48067,0.48067,0.48443,17.29886,1073880,331883,48067,48443,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,1103,384,1103,0.348141432457,2.25,0.00727737080689,0.00649947916667,0.40759,0.40759,0.41034,13.71403,802694,249580,40759,41034,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,1103,384,1103,0.348141432457,1.5,0.0044430643699,0.00331140625,0.24053,0.24053,0.26248,14.98977,490070,127158,24053,26248,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,1103,384,1103,0.348141432457,1.75,0.00261153218495,0.00182046875,0.17871,0.17871,0.19479,11.47433,288052,69906,17871,19479,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,1103,384,1103,0.348141432457,2,0.00173984587489,0.00118067708333,0.13412,0.13412,0.14556,9.08332,191905,45338,13412,14556,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R0348_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,1103,384,1103,0.348141432457,2.25,0.00125262919311,0.000837265625,0.10083,0.10083,0.10888,7.28869,138165,32151,10083,10888,0,0.148828410453,0.624402847731,0.203125,low_rate_large_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,960,384,960,0.4,1.5,0.02577928125,0.027313203125,0.86236,0.86236,0.86904,32.56252,2474811,1048827,86236,86904,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,960,384,960,0.4,1.75,0.0183397604167,0.0199590104167,0.80198,0.80198,0.80865,26.54501,1760617,766426,80198,80865,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,960,384,960,0.4,2,0.0134655104167,0.0149842708333,0.73106,0.73106,0.73786,21.08536,1292689,575396,73106,73786,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,UniformParity,UniformParity,100000,960,384,960,0.4,2.25,0.0101448854167,0.0114352083333,0.65637,0.65637,0.66274,16.64852,973909,439112,65637,66274,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,960,384,960,0.4,1.5,0.01420646875,0.012328671875,0.6312,0.6312,0.64973,21.87113,1363821,473421,63120,64973,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,960,384,960,0.4,1.75,0.00961707291667,0.00825583333333,0.54451,0.54451,0.56143,16.6924,923239,317024,54451,56143,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,960,384,960,0.4,2,0.00679973958333,0.00578033854167,0.46401,0.46401,0.47834,12.57729,652775,221965,46401,47834,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp2_R04_Hotspot_vs_UniformParity,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,100000,960,384,960,0.4,2.25,0.00494983333333,0.00415416666667,0.39219,0.39219,0.40416,9.65581,475184,159520,39219,40416,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
