experiment,matrix,scheme,selected_mode,frames,n,k,tx_len,effective_rate,EbN0_dB,BER,BER_info,FER,FER_info,FER_code,AvgIter,bit_errors,info_bit_errors,frame_errors,code_frame_errors,upper95_if_zero_info,weak_concentration,block_imbalance,coupling_risk,rate_zone,hot_coverage_ratio,hot_top10_edge_share,hot_duplicate_pattern_ratio,hot_max_use_count,hot_pair_reuse_max,hot_quality_score,ext_coverage_ratio,ext_top10_edge_share,ext_duplicate_pattern_ratio,ext_max_use_count,ext_pair_reuse_max,ext_quality_score,adaptive_reason,selection_short_frames,selection_extra_decodes
Exp9_Engineering_R04,A_main_QC_12x24_Z32,AdaptiveStructV2,HotspotOnlyParity,20000,960,384,960,0.4,1.75,0.00955520833333,0.008165625,0.5448,0.5448,0.5628,16.6479,183460,62712,10896,11256,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0.822916666667,0.138541666667,0,4,1,0.71923608033,1,0.11875,0,3,1,0.824535919173,hot_safe_static_gate,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,AdaptiveStructV2,HotspotOnlyParity,20000,960,384,960,0.4,2,0.0068046875,0.00578528645833,0.462,0.462,0.4759,12.5499,130650,44431,9240,9518,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0.822916666667,0.138541666667,0,4,1,0.71923608033,1,0.11875,0,3,1,0.824535919173,hot_safe_static_gate,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,AdaptiveStructV2,HotspotOnlyParity,20000,960,384,960,0.4,2.25,0.00496020833333,0.00417825520833,0.39335,0.39335,0.4042,9.85295,95236,32089,7867,8084,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0.822916666667,0.138541666667,0,4,1,0.71923608033,1,0.11875,0,3,1,0.824535919173,hot_safe_static_gate,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,AdaptiveSelectV8,HotspotOnlyParity,20000,960,384,960,0.4,1.75,0.00963286458333,0.00824700520833,0.5454,0.5454,0.56275,16.71055,184951,63337,10908,11255,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,1000,2000
Exp9_Engineering_R04,A_main_QC_12x24_Z32,AdaptiveSelectV8,HotspotOnlyParity,20000,960,384,960,0.4,2,0.00684401041667,0.00583580729167,0.46305,0.46305,0.47695,12.69595,131405,44819,9261,9539,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,1000,2000
Exp9_Engineering_R04,A_main_QC_12x24_Z32,AdaptiveSelectV8,HotspotOnlyParity,20000,960,384,960,0.4,2.25,0.00498817708333,0.00420716145833,0.39205,0.39205,0.4035,9.65215,95773,32311,7841,8070,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,1000,2000
Exp9_Engineering_R04,A_main_QC_12x24_Z32,ExtParityV2,ExtParityV2,20000,960,384,960,0.4,1.75,0.0108922916667,0.0100084635417,0.65985,0.65985,0.67675,16.77115,209132,76865,13197,13535,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,ExtParityV2,ExtParityV2,20000,960,384,960,0.4,2,0.00801677083333,0.00738580729167,0.57835,0.57835,0.59305,12.75745,153922,56723,11567,11861,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,ExtParityV2,ExtParityV2,20000,960,384,960,0.4,2.25,0.00591041666667,0.00542734375,0.49985,0.49985,0.5136,9.84705,113480,41682,9997,10272,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,20000,960,384,960,0.4,1.75,0.0096140625,0.0082875,0.54885,0.54885,0.56555,16.7002,184590,63648,10977,11311,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,20000,960,384,960,0.4,2,0.00686864583333,0.00586536458333,0.4653,0.4653,0.4797,12.79495,131878,45046,9306,9594,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,20000,960,384,960,0.4,2.25,0.004968125,0.00415481770833,0.39215,0.39215,0.403,9.63995,95388,31909,7843,8060,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,AdaptiveStructV2,ExtParityV2,20000,960,384,960,0.4,1.75,0.00146151041667,0.000979036458333,0.08065,0.08065,0.0815,9.2537,28061,7519,1613,1630,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0.822916666667,0.158333333333,0,4,1,0.691450119202,1,0.11875,0,3,1,0.819712505649,weakness_not_concentrated_enough,0,0
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,AdaptiveStructV2,ExtParityV2,20000,960,384,960,0.4,2,0.000821302083333,0.000517317708333,0.05565,0.05565,0.05635,7.3901,15769,3973,1113,1127,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0.822916666667,0.158333333333,0,4,1,0.691450119202,1,0.11875,0,3,1,0.819712505649,weakness_not_concentrated_enough,0,0
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,AdaptiveStructV2,ExtParityV2,20000,960,384,960,0.4,2.25,0.000449375,0.000271223958333,0.0376,0.0376,0.03795,5.83655,8628,2083,752,759,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0.822916666667,0.158333333333,0,4,1,0.691450119202,1,0.11875,0,3,1,0.819712505649,weakness_not_concentrated_enough,0,0
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,AdaptiveSelectV8,HotspotOnlyParity,20000,960,384,960,0.4,1.75,0.0017340625,0.00121627604167,0.0971,0.0971,0.0984,10.86435,33294,9341,1942,1968,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,1000,2000
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,AdaptiveSelectV8,ExtParityV2,20000,960,384,960,0.4,2,0.000738958333333,0.00045390625,0.05405,0.05405,0.05465,7.1459,14188,3486,1081,1093,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,1000,2000
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,AdaptiveSelectV8,ExtParityV2,20000,960,384,960,0.4,2.25,0.000463333333333,0.000276432291667,0.038,0.038,0.0383,5.779,8896,2123,760,766,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,1000,2000
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,ExtParityV2,ExtParityV2,20000,960,384,960,0.4,1.75,0.00152104166667,0.00102005208333,0.0817,0.0817,0.08305,9.3892,29204,7834,1634,1661,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,ExtParityV2,ExtParityV2,20000,960,384,960,0.4,2,0.000771197916667,0.000482552083333,0.05605,0.05605,0.05665,7.26155,14807,3706,1121,1133,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp9_Engineering_R04,B_balanced_QC_12x24_Z32,ExtParityV2,ExtParityV2,20000,960,384,960,0.4,2.25,0.000472708333333,0.000288671875,0.0383,0.0383,0.03865,5.8545,9076,2217,766,773,0,0.160508751648,0.333531544223,0,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
