experiment,matrix,scheme,selected_mode,frames,n,k,tx_len,effective_rate,EbN0_dB,BER,BER_info,FER,FER_info,FER_code,AvgIter,bit_errors,info_bit_errors,frame_errors,code_frame_errors,upper95_if_zero_info,weak_concentration,block_imbalance,coupling_risk,rate_zone,hot_coverage_ratio,hot_top10_edge_share,hot_duplicate_pattern_ratio,hot_max_use_count,hot_pair_reuse_max,hot_quality_score,ext_coverage_ratio,ext_top10_edge_share,ext_duplicate_pattern_ratio,ext_max_use_count,ext_pair_reuse_max,ext_quality_score,adaptive_reason,selection_short_frames,selection_extra_decodes
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,20000,768,384,768,0.5,1.5,0.036862890625,0.0497114583333,0.9998,0.9998,0.9998,47.58965,566214,381784,19996,19996,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,20000,768,384,768,0.5,1.75,0.0297911458333,0.04213203125,0.99935,0.99935,0.99945,45.4907,457592,323574,19987,19989,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,20000,768,384,768,0.5,2,0.023923828125,0.0355100260417,0.99815,0.99815,0.99855,42.3826,367470,272717,19963,19971,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,NoRepeat,NoRepeat,20000,768,384,768,0.5,2.25,0.0194196614583,0.0301005208333,0.99545,0.99545,0.9961,38.60185,298286,231172,19909,19922,0,0.148828410453,0.624402847731,0.203125,high_rate_small_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,20000,768,384,960,0.4,1.5,0.036771484375,0.0394537760417,0.9965,0.9965,0.99695,46.75305,564810,303005,19930,19939,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,20000,768,384,960,0.4,1.75,0.0282703776042,0.03194609375,0.99205,0.99205,0.9936,43.9678,434233,245346,19841,19872,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,20000,768,384,960,0.4,2,0.0214414713542,0.0256127604167,0.98285,0.98285,0.9865,40.51605,329341,196706,19657,19730,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,RepeatKeep,RepeatKeep,20000,768,384,960,0.4,2.25,0.0160128255208,0.0203528645833,0.96705,0.96705,0.9728,35.4705,245957,156310,19341,19456,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,UniformParity,UniformParity,20000,960,384,960,0.4,1.5,0.0255134375,0.0269561197917,0.8615,0.8615,0.86815,32.38335,489858,207023,17230,17363,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,UniformParity,UniformParity,20000,960,384,960,0.4,1.75,0.0181777604167,0.01976875,0.8033,0.8033,0.80985,26.414,349013,151824,16066,16197,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,UniformParity,UniformParity,20000,960,384,960,0.4,2,0.01337015625,0.0148697916667,0.7318,0.7318,0.73915,21.15165,256707,114200,14636,14783,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,UniformParity,UniformParity,20000,960,384,960,0.4,2.25,0.0102192708333,0.011561328125,0.65805,0.65805,0.6645,16.82265,196210,88791,13161,13290,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,20000,960,384,960,0.4,1.5,0.0142088020833,0.0123388020833,0.6302,0.6302,0.6488,21.8069,272809,94762,12604,12976,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Exp6_Main_R04,A_main_QC_12x24_Z32,HotspotOnlyParity,HotspotOnlyParity,20000,960,384,960,0.4,1.75,0.00950739583333,0.008163671875,0.54005,0.54005,0.5563,16.4635,182542,62697,10801,11126,0,0.148828410453,0.624402847731,0.203125,middle_rate_limited_redundancy,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
